257,35,5,1
860,38,4,1
1094,44,5,1
1094,62,5,1
1098,62,4,1
829,39,5,1
319,29,5,1
1094,44,3,0
855,53,4,1
1098,34,4,1
1094,37,3,0
1098,50,5,1
1094,36,3,0
1094,62,5,1
1098,37,2,0
855,41,4,0
1094,23,5,1
1098,35,2,0
1094,23,5,1
992,37,5,1
121,44,5,1
121,49,2,0
829,44,5,1
940,55,5,1
1094,29,5,1
121,52,5,1
1094,54,5,1
1098,38,4,1
940,44,4,1
1009,47,5,1
1094,39,4,1
975,36,4,1
1094,36,4,1
121,35,4,1
121,32,4,0
1098,38,3,0
121,46,3,1
855,49,1,0
1098,37,5,1
1098,26,4,1
940,48,3,1
1094,49,3,0
1094,62,1,0
975,39,5,1
1094,47,5,1
1098,52,4,1
908,38,5,1
1104,44,5,1
144,29,5,1
1046,46,5,1
829,66,5,1
1104,29,3,0
1104,25,3,1
1104,62,5,1
648,62,5,1
144,26,5,1
1104,47,4,1
1104,20,5,1
829,39,4,1
1104,66,4,0
1046,54,2,0
829,59,5,1
829,60,5,1
144,65,5,1
1064,46,3,0
1104,37,5,1
1053,51,5,1
829,47,5,1
144,25,5,1
1104,25,2,0
1029,35,5,1
56,43,5,1
829,64,5,1
1104,32,5,1
829,42,4,1
1046,66,5,1
1114,44,5,1
144,52,5,1
173,24,5,1
144,42,5,1
1035,44,5,1
857,37,5,1
964,61,5,1
1001,37,5,1
1035,41,4,1
1035,55,5,1
413,61,3,0
860,60,3,0
1035,27,5,1
1001,32,5,1
1001,27,5,1
860,46,4,1
964,37,5,1
857,39,5,1
1001,36,5,1
896,58,5,1
860,40,5,1
860,52,3,1
1001,28,5,1
1035,54,5,1
964,25,5,1
860,53,4,1
203,48,4,1
1001,65,3,0
857,39,2,0
1025,32,5,1
857,57,2,0
1001,45,5,1
1025,59,3,1
1001,26,4,1
860,38,5,1
867,24,5,1
857,42,4,1
860,69,5,1
1025,31,3,0
1025,38,4,1
964,56,4,1
964,46,5,1
860,47,5,1
1001,34,4,1
1001,32,4,1
860,63,5,1
1001,40,5,1
857,34,4,1
1001,31,5,1
964,39,5,1
1001,33,5,1
860,32,2,0
964,31,5,1
857,44,2,0
1001,35,3,0
857,25,5,1
889,54,4,1
857,42,3,0
1024,44,5,1
940,57,4,1
1053,36,5,1
1053,33,4,1
1024,28,5,1
624,33,4,1
1086,37,5,1
1081,37,5,1
1053,62,5,1
1053,51,1,0
1081,27,3,0
1086,30,4,1
1086,59,5,1
1086,36,5,1
940,35,5,1
1081,39,5,1
1081,60,5,1
1086,31,3,1
857,49,3,1
1086,35,5,1
1081,28,4,1
1068,60,5,1
1086,59,5,1
1081,29,4,1
624,46,5,1
837,35,2,0
1053,45,3,0
1053,38,4,1
1081,36,4,1
1081,30,5,1
1081,24,3,1
1024,66,5,1
1086,66,3,1
995,48,5,1
1068,46,5,1
1081,22,5,1
828,41,3,0
1081,27,4,1
1086,31,3,0
1053,34,2,0
1086,37,5,1
1068,47,5,1
837,41,5,1
940,25,5,1
940,48,5,1
1086,29,5,1
1068,47,5,1
1081,40,4,1
1081,19,5,1
1086,33,4,1
1024,31,5,1
1086,32,4,1
1081,68,5,1
1081,50,5,1
857,55,5,1
1086,33,5,1
837,37,5,1
1068,54,4,1
1086,44,5,1
828,67,5,1
1078,28,5,1
1094,30,3,1
1081,53,3,0
1078,33,5,1
1094,66,1,0
1078,32,5,1
1078,38,4,1
1078,41,5,1
1078,28,5,1
1078,59,5,1
1078,28,2,0
1081,68,5,1
1081,46,5,1
1078,48,5,1
1078,57,4,0
1078,58,5,1
1081,47,5,1
1094,24,1,0
1078,27,4,1
1081,62,4,1
1078,62,5,1
1081,33,5,1
1078,43,3,0
1094,49,5,1
1078,69,5,1
1078,45,5,1
1078,39,5,1
1081,63,5,1
1078,29,5,1
1078,43,5,1
1094,30,4,1
1094,32,2,0
1078,29,5,1
1081,29,3,0
1081,46,4,1
1078,55,4,1
1078,46,1,0
1078,29,4,1
1078,28,5,1
935,38,1,0
1081,47,5,1
1094,47,4,1
1081,42,4,1
1094,43,4,1
1078,54,5,1
1078,60,5,1
1094,36,3,1
1078,36,5,1
1094,50,4,1
1094,24,3,1
1081,67,5,1
1078,63,5,1
1078,36,5,1
1078,28,5,1
1078,42,5,1
1094,24,1,0
1078,42,5,1
1078,49,5,1
1081,39,5,1
1094,29,4,1
1078,46,5,1
1078,31,5,1
1081,22,5,1
1081,38,5,1
1078,55,5,1
1094,49,4,1
1082,54,5,1
1078,36,5,1
1081,49,2,1
1081,24,4,1
1078,42,5,1
1081,43,5,1
1078,51,5,1
1081,61,5,1
1094,34,5,1
1078,39,5,1
1078,43,5,1
1078,34,5,1
1078,46,5,1
1094,58,5,1
1078,36,5,1
1094,38,4,1
1078,41,5,1
838,50,5,1
1078,48,4,1
1094,48,5,1
1094,34,4,1
1078,61,5,1
1081,61,5,1
1094,31,5,1
1078,40,5,1
1081,61,5,1
1078,39,5,1
1078,39,5,1
1028,49,5,1
1081,42,5,1
1094,47,5,1
1081,47,5,1
1081,51,4,1
1078,46,5,1
1078,26,5,1
1094,33,5,1
1094,38,5,1
1081,43,4,1
1078,31,1,0
1028,44,3,0
1081,39,4,1
1081,39,5,1
1078,47,1,0
1078,28,2,0
1081,43,5,1
1094,44,4,1
1081,33,4,1
1028,46,4,1
1078,42,3,0
1081,31,5,1
1094,51,2,0
1094,29,3,0
1094,35,4,1
1078,43,5,1
1078,43,5,1
1078,79,5,1
1094,28,1,0
1094,56,4,0
1094,35,4,1
1094,41,2,0
1094,55,5,1
1081,38,5,1
1078,57,5,1
1094,53,5,0
1081,63,5,1
1078,40,5,1
1078,61,5,1
1078,41,5,1
1081,20,4,1
1078,41,5,1
1078,34,5,1
1081,24,2,0
1078,84,5,1
1094,38,4,1
1078,38,5,1
933,38,1,0
1078,39,5,1
1081,39,3,1
1081,42,5,1
1078,37,5,1
834,43,5,1
1081,30,4,1
834,27,5,1
1078,52,5,1
1078,62,5,1
1078,39,5,1
1094,46,3,0
1081,68,4,1
689,34,5,1
1078,48,3,0
1094,62,5,1
1094,22,4,1
1094,40,3,1
1081,42,3,0
1081,47,4,1
1078,69,5,1
1094,38,2,0
868,61,3,0
868,35,4,1
107,52,4,1
868,45,4,1
1094,34,5,1
868,39,5,1
107,34,5,1
1094,57,3,1
896,45,4,1
1094,41,3,0
868,29,1,0
868,44,4,1
107,41,5,1
850,27,4,1
868,43,5,1
1145,51,1,0
107,54,5,1
896,38,4,1
975,33,3,0
1094,47,5,1
868,36,3,0
1145,37,5,1
107,39,5,1
1145,37,5,1
868,34,5,1
107,30,5,1
868,39,3,0
868,44,4,1
107,31,5,1
868,22,3,1
107,36,3,0
1095,50,4,1
1095,44,5,1
1038,34,5,1
1030,48,5,1
1038,59,5,1
1086,62,5,1
1095,62,5,1
1038,42,5,1
1095,31,2,0
1095,58,5,1
988,57,5,1
850,43,2,0
1109,42,4,1
1095,39,4,1
1095,49,5,1
912,56,5,1
1095,47,5,1
1038,44,5,1
1038,57,5,1
1038,44,5,1
1086,34,5,1
1086,25,4,1
1095,58,5,1
1086,37,5,1
1038,42,5,1
1086,33,4,1
1038,41,5,1
1038,50,5,1
1095,53,3,1
1095,55,5,1
937,37,1,0
1038,53,4,1
1095,73,5,1
1095,59,5,1
1086,37,5,1
1095,36,5,1
1095,39,5,1
1095,49,4,1
1086,31,4,1
1095,39,5,1
1086,31,5,1
1095,35,5,1
829,50,4,1
1111,34,5,1
820,37,2,0
1110,24,4,0
820,45,5,1
820,53,5,1
820,57,5,1
829,52,5,1
1078,38,5,1
830,57,5,1
820,31,4,1
820,42,5,1
820,42,5,1
863,31,3,1
495,39,1,0
820,35,5,1
820,45,5,1
801,39,3,1
1078,30,5,1
1078,33,5,1
1110,49,5,1
820,26,5,1
830,55,4,1
1187,35,3,1
829,65,5,1
820,35,5,1
820,55,2,0
829,36,2,0
1078,35,5,1
820,29,5,1
820,34,2,0
820,46,5,1
829,51,3,0
820,33,5,1
831,30,2,0
820,59,5,1
829,67,5,1
1078,34,5,1
829,45,5,1
820,32,4,1
50,45,5,1
820,59,5,1
820,49,5,1
820,40,4,1
1078,34,4,0
820,39,5,1
831,26,3,1
1187,34,3,1
820,44,1,0
820,48,2,0
820,39,4,1
820,34,5,1
820,53,3,1
820,48,5,1
820,45,4,1
801,44,4,1
820,32,5,1
820,36,1,0
820,58,5,1
820,29,5,1
820,43,5,1
820,35,5,1
1110,39,5,1
829,58,5,1
820,32,3,1
1078,46,4,1
1110,38,5,1
820,44,5,1
820,32,5,1
1078,36,3,0
495,36,4,1
829,50,5,1
820,35,5,1
1078,42,5,1
863,62,5,1
1110,52,5,1
1078,64,4,1
872,39,4,1
1094,45,3,0
872,48,4,1
872,38,4,1
1014,56,5,1
1094,38,5,1
872,40,5,1
1082,31,3,0
570,56,3,1
1094,32,5,1
1059,74,5,1
840,42,2,0
1094,39,5,1
782,37,4,1
872,61,5,1
1006,57,2,0
1094,39,2,0
872,34,5,1
1014,55,5,1
54,27,5,1
872,48,5,1
1082,41,5,1
963,33,2,0
872,23,5,1
872,32,5,1
1094,67,2,0
872,53,4,1
840,60,5,1
782,60,3,0
872,56,5,1
1082,44,3,1
872,67,4,1
1094,36,5,1
872,40,3,1
829,39,3,0
872,43,5,1
872,42,2,0
1094,56,1,0
872,26,5,1
1059,44,5,1
963,31,5,1
872,51,4,1
872,39,1,0
963,68,5,1
872,33,4,1
872,60,5,1
782,23,4,1
872,44,3,1
1094,56,2,0
840,48,2,0
963,48,5,1
829,24,4,1
1059,48,5,1
1094,48,4,1
1082,57,4,1
829,34,4,1
873,66,5,1
871,39,5,1
871,57,5,1
871,62,4,1
878,34,3,1
1048,79,5,1
1095,48,1,0
1081,62,3,0
871,34,4,1
1048,41,1,0
1027,41,3,0
871,33,5,1
1072,40,5,1
1048,42,5,1
1078,48,5,1
1048,47,5,1
871,49,5,1
1048,27,5,1
871,43,5,1
829,58,5,1
871,38,4,1
878,31,5,1
1048,49,5,1
878,28,4,1
1048,41,5,1
871,63,4,1
878,26,5,1
871,36,5,1
871,35,5,1
871,20,4,1
871,41,4,1
878,32,5,1
871,33,4,1
1072,39,5,1
1048,45,5,1
1078,51,4,1
871,65,4,1
836,40,3,0
836,54,4,1
1078,53,5,1
1027,33,4,1
836,33,3,1
836,41,5,1
954,33,3,1
836,29,2,0
836,52,5,1
1081,31,4,1
831,47,5,1
836,53,3,0
1081,48,4,1
836,60,5,1
836,39,5,1
1072,62,5,1
836,60,4,1
836,37,4,1
836,53,5,1
832,30,1,0
836,23,4,1
836,61,5,1
836,42,3,0
836,38,5,1
836,34,4,1
826,62,5,1
836,46,4,1
836,49,4,1
1027,42,5,1
836,38,2,0
836,35,4,1
1100,35,3,0
1076,65,3,1
1080,31,5,1
381,31,4,1
381,38,5,1
1080,29,4,1
381,46,4,1
933,62,3,0
1080,62,5,1
1080,30,4,1
381,29,5,1
999,33,5,1
1080,39,5,1
1080,41,5,1
1100,28,4,1
381,30,2,0
1080,38,5,1
1080,44,5,1
273,39,1,0
1080,32,5,1
1080,24,5,1
1080,38,4,1
1100,32,5,1
1080,60,5,1
1076,35,2,0
1080,32,5,1
1080,33,5,1
862,54,3,0
1080,44,5,1
1080,40,4,1
1080,27,5,1
1080,37,5,1
1080,33,5,1
1080,35,5,1
1080,44,5,1
1080,45,5,1
1100,38,3,0
999,59,3,1
1080,35,5,1
1080,53,5,1
1028,45,5,1
381,28,5,1
1080,40,5,1
999,53,5,1
1100,36,2,0
1080,39,5,1
1080,40,4,1
381,46,5,1
999,36,4,1
1080,29,5,1
1080,22,5,1
1080,39,5,1
1080,47,5,1
381,59,5,1
1080,61,5,1
381,30,5,1
1080,36,5,1
1059,52,5,1
1080,34,5,1
1080,43,5,1
829,68,5,1
940,35,5,1
1024,37,5,1
829,26,5,1
829,30,4,1
829,25,5,1
829,28,3,1
829,42,3,0
940,47,5,1
1094,35,4,1
940,33,5,1
1145,46,1,0
829,23,5,1
829,62,3,1
829,41,5,1
1110,41,3,0
829,29,5,1
829,40,4,1
829,39,4,1
940,70,5,1
829,39,5,1
940,33,5,1
829,56,5,1
829,46,1,0
829,47,4,1
1094,47,2,0
825,34,4,1
1094,42,5,1
829,29,5,1
1145,35,2,0
829,26,5,1
1024,44,5,1
829,54,4,1
1024,38,5,1
829,27,5,1
904,27,3,0
1024,41,5,1
862,42,3,0
829,32,5,1
829,28,2,0
829,42,4,1
829,60,3,0
306,48,5,1
829,37,5,1
829,37,5,1
1110,45,4,1
829,49,4,1
829,38,5,1
862,45,4,1
829,29,4,1
940,55,4,1
327,66,4,1
940,39,5,1
327,36,3,0
829,33,5,1
829,36,4,1
1075,45,3,1
940,60,5,1
829,60,5,1
829,35,3,0
829,57,2,0
829,33,4,1
825,38,5,1
1024,52,3,1
940,63,5,1
538,50,5,1
829,36,2,0
306,33,1,0
829,45,3,0
829,42,5,1
829,36,3,1
829,38,5,1
1024,62,5,1
829,66,5,1
829,60,5,1
829,34,5,1
1024,39,5,1
1094,39,5,1
829,52,2,0
1110,35,4,1
829,68,5,1
829,28,4,1
829,43,5,1
829,39,3,0
327,37,2,0
829,61,5,1
1110,38,5,1
829,26,4,1
1083,31,4,1
834,70,5,1
834,45,5,1
823,43,5,1
834,44,4,1
834,28,5,1
1099,38,5,1
823,45,4,1
823,33,4,1
834,40,5,1
826,36,5,1
823,42,4,1
823,35,4,1
1086,62,4,1
463,62,5,1
1036,50,5,1
872,33,5,1
463,67,5,1
984,66,5,1
834,32,4,1
834,46,5,1
823,53,3,0
826,35,5,1
826,41,5,1
834,40,5,1
834,52,3,0
363,20,5,1
834,36,2,0
823,26,3,0
823,48,3,0
463,32,5,1
872,45,5,1
463,83,5,1
823,60,4,1
984,53,5,1
823,35,3,1
823,41,4,1
834,66,5,1
1086,49,4,1
834,57,5,1
834,32,5,1
826,35,2,0
463,33,5,1
363,54,1,0
823,39,2,0
1086,64,4,1
898,46,5,1
363,29,5,1
1086,67,5,1
834,49,5,1
823,36,5,1
834,55,5,1
1083,37,5,1
826,50,5,1
1099,32,5,1
872,24,5,1
823,57,4,1
826,43,4,1
834,34,4,1
834,60,2,0
872,39,5,1
1099,35,3,0
823,39,5,1
1099,39,5,1
1022,32,5,1
823,52,4,1
834,58,5,1
834,36,4,1
1036,54,4,1
823,35,3,0
823,35,4,1
912,35,2,0
940,33,5,1
865,45,5,1
1110,46,5,1
927,42,5,1
927,68,4,1
1110,59,4,1
878,51,5,1
927,20,4,1
1110,49,3,1
927,42,5,1
927,54,5,1
1081,72,5,1
1110,46,5,1
1110,58,3,0
1110,32,5,1
1111,31,3,1
1021,44,5,1
1110,56,5,1
1110,27,5,1
927,71,5,1
1110,45,2,0
964,31,5,1
927,54,5,1
1110,35,2,0
927,49,5,1
927,53,5,1
912,56,4,0
878,46,5,1
964,28,2,0
1110,48,5,1
927,52,5,1
1110,82,5,1
1110,53,2,0
940,58,3,1
865,31,5,1
1110,52,4,1
1110,31,5,1
1110,36,5,1
927,40,4,1
927,59,5,1
940,35,4,0
1110,35,5,1
1021,19,5,1
1110,55,5,1
1110,38,5,1
940,42,4,1
862,35,4,1
927,39,5,1
1110,39,4,1
1081,46,4,1
1110,46,5,1
927,53,5,1
1110,24,5,1
1110,58,4,1
1070,38,5,1
945,69,5,1
945,69,5,1
868,46,5,1
993,39,4,1
1068,62,5,1
868,37,4,1
1068,61,3,0
1025,28,5,1
836,39,3,1
1068,47,5,1
562,32,4,1
868,61,5,1
1025,38,5,1
945,40,1,0
831,60,5,1
836,38,4,1
868,72,4,1
831,34,5,1
675,49,5,1
1068,34,4,1
836,50,3,0
562,35,5,1
562,25,1,0
875,42,1,0
1095,45,5,1
875,24,5,1
875,36,5,1
1095,44,2,0
1095,53,5,1
334,58,3,1
1059,37,5,1
875,31,2,0
977,41,3,0
977,50,4,1
977,26,5,1
1095,23,2,0
829,31,3,0
875,32,4,1
1095,41,2,0
875,29,3,0
826,39,5,1
1095,29,5,1
829,39,5,1
1059,57,5,1
875,38,5,1
334,45,5,1
1095,49,5,1
1095,35,5,1
1095,50,2,0
875,32,4,1
875,27,4,1
829,27,2,0
875,43,4,1
875,32,5,1
875,31,4,1
1095,35,5,1
875,39,5,1
1059,48,5,1
875,39,5,1
875,38,4,1
875,32,5,1
1095,68,4,1
1095,36,3,1
875,56,5,1
1095,32,4,1
875,37,5,1
1095,48,4,1
1095,65,5,1
977,31,4,1
875,32,5,1
1095,42,3,1
1095,37,4,1
829,57,5,1
875,20,4,1
875,35,5,1
1095,27,2,1
977,27,5,1
1059,56,2,0
1095,52,3,1
868,41,5,1
875,39,2,0
1059,34,5,1
1095,51,5,1
1095,37,3,1
875,41,5,1
1095,39,5,1
826,46,5,1
875,36,4,1
828,44,4,1
1095,44,5,1
1095,38,4,1
1059,42,3,0
1095,38,5,1
829,47,3,1
873,21,5,1
863,67,5,1
1035,34,2,0
1078,40,4,1
863,29,4,1
863,34,3,0
1078,45,5,1
824,37,3,0
1078,51,1,0
863,54,5,1
1086,41,4,1
824,41,5,1
1133,51,4,1
1078,54,5,1
1078,45,4,1
863,70,4,1
1078,43,1,0
863,51,5,1
824,53,5,1
824,38,5,1
873,37,3,0
1035,37,2,0
678,49,5,1
823,52,1,0
863,51,5,1
978,49,5,1
863,65,5,1
873,27,3,0
863,52,1,0
863,40,5,1
678,38,5,1
1072,41,5,1
863,46,5,1
863,29,5,1
678,40,5,1
823,66,1,0
863,66,4,1
873,51,4,1
1078,28,3,0
1078,40,5,1
873,64,3,1
1078,46,4,1
873,31,2,0
1133,46,4,1
824,30,5,1
873,63,5,1
1035,46,3,0
1072,31,5,1
844,45,2,0
678,41,5,1
678,27,4,1
824,51,4,1
863,50,4,1
823,36,1,0
1078,35,5,1
1078,37,3,0
1035,50,5,1
678,60,5,1
863,41,5,1
824,47,4,1
1035,37,1,0
903,40,5,1
844,28,4,1
881,73,5,1
881,31,3,1
865,38,5,1
881,61,5,1
881,57,3,1
881,54,5,1
881,24,5,1
865,42,4,1
881,48,5,1
903,56,5,1
881,50,5,1
881,32,2,0
865,35,3,0
818,54,5,1
881,51,5,1
881,36,5,1
865,30,2,0
865,44,5,1
881,54,4,1
865,35,2,0
881,34,5,1
865,37,5,1
865,35,2,0
373,51,5,1
844,40,5,1
881,35,5,1
865,35,2,0
865,35,1,0
840,33,5,1
927,67,4,1
1022,45,5,1
854,48,5,1
927,60,5,1
854,39,5,1
927,39,4,0
927,58,4,1
1009,37,5,1
840,39,1,0
927,66,4,1
909,70,5,1
927,63,5,1
927,49,3,1
927,49,3,1
854,51,5,1
1103,43,5,1
1059,35,4,1
1059,38,5,1
840,26,5,1
854,56,5,1
1103,23,4,1
840,73,1,0
927,46,2,0
238,47,5,1
927,45,3,1
854,39,5,1
854,44,5,1
854,64,5,1
854,61,5,1
1094,55,4,1
1033,31,3,0
825,60,5,1
861,26,3,0
1033,37,3,0
1033,32,5,1
1033,21,5,1
1035,40,4,1
1094,40,4,1
1033,59,5,1
1033,31,4,1
866,32,5,1
1033,36,5,1
1094,25,5,1
1099,62,3,0
1033,66,5,1
1094,45,1,0
1033,52,5,1
1094,37,5,1
1033,40,5,1
1033,55,4,1
1094,41,5,1
1033,43,5,1
1094,28,3,0
1033,57,5,1
871,67,4,1
871,37,5,1
1094,45,2,0
871,53,3,1
861,53,3,1
1099,64,5,1
1033,41,5,1
1094,39,2,0
1094,25,3,0
871,29,2,0
992,41,4,1
1033,37,5,1
871,37,3,0
1035,57,5,1
1035,35,3,1
871,28,1,0
896,41,5,1
1094,32,5,1
1033,45,4,1
871,53,5,1
871,41,4,1
862,29,5,1
1094,35,5,1
862,30,5,1
871,31,5,1
1033,50,5,1
1035,39,4,1
1033,37,5,1
871,34,5,1
1033,34,5,1
1033,56,5,1
1035,37,5,1
1033,39,3,1
908,34,5,1
1033,34,5,1
1035,36,5,1
867,36,5,1
895,44,5,1
404,35,5,1
895,35,5,1
1082,36,3,0
895,46,5,1
1082,36,5,1
1020,43,3,0
895,38,2,0
1078,34,5,1
1078,31,5,1
1078,56,5,1
895,36,4,1
1078,48,5,1
404,36,4,1
944,46,5,1
404,32,4,1
895,37,2,0
895,51,5,1
867,46,5,1
895,24,5,1
867,49,1,0
783,37,5,1
1020,38,2,1
1020,25,4,1
867,70,5,1
1020,39,3,1
867,65,5,1
1083,41,3,0
1020,38,3,1
895,22,5,1
867,45,2,0
867,29,5,1
1104,48,5,1
1020,26,1,0
1083,32,5,1
895,65,4,1
751,48,3,0
909,66,2,0
1083,34,4,1
585,44,4,1
895,54,5,1
867,34,4,1
1078,48,5,1
895,22,2,0
895,54,4,1
1020,32,4,1
895,39,5,1
1020,58,5,1
1020,36,5,1
895,53,5,1
867,33,5,1
1078,29,4,1
867,41,5,1
1011,30,4,1
895,62,5,1
895,43,4,1
895,46,4,1
1078,23,4,1
1020,44,4,1
895,32,5,1
895,54,5,1
1011,54,4,1
1020,45,5,1
895,42,4,1
1082,32,2,0
272,41,5,1
1095,40,5,1
1058,36,1,0
1095,37,5,1
985,53,5,1
1094,33,3,0
1095,21,5,1
877,63,5,1
828,25,5,1
1095,21,5,1
1095,46,5,1
1095,37,4,1
1059,46,5,1
1095,62,5,1
1142,20,3,1
1059,41,3,0
985,33,5,1
831,38,5,1
877,75,5,1
1095,23,4,1
965,41,3,0
840,46,1,0
1059,62,5,1
1095,66,5,1
877,33,5,1
1095,31,5,1
831,34,5,1
985,53,4,1
877,22,5,1
1095,48,1,0
1095,41,5,1
1094,57,5,1
877,25,5,1
965,47,4,1
877,82,4,1
985,59,5,1
877,67,5,1
1142,83,5,1
877,35,5,1
1094,36,5,1
877,62,3,0
840,34,2,0
965,33,2,0
1059,26,2,0
840,73,2,0
985,23,4,1
877,30,5,1
1095,50,5,1
985,66,3,1
877,66,5,1
985,69,5,1
1005,22,5,1
965,56,3,0
828,22,5,1
817,62,5,1
831,34,5,1
1095,33,4,1
828,62,5,1
1094,39,5,1
1094,33,5,1
1095,29,5,1
985,61,5,1
1095,65,5,1
1094,50,5,1
1094,47,5,1
877,26,5,1
877,44,3,0
985,49,5,1
817,36,4,1
877,59,5,1
817,46,5,1
1094,36,5,1
985,43,5,1
877,22,5,1
840,68,4,1
1058,60,4,1
965,34,4,1
1094,53,3,1
1059,40,2,0
1059,44,4,1
985,39,4,1
877,54,5,1
877,50,4,1
817,78,5,1
877,62,4,1
985,37,5,1
877,44,5,1
877,28,5,1
1094,31,3,1
831,42,4,1
877,59,3,0
877,29,3,1
877,58,5,1
965,50,5,1
877,52,5,1
877,33,4,1
877,62,5,1
909,56,4,1
939,42,5,1
909,40,4,1
1026,54,5,1
909,67,5,1
939,52,5,1
1087,31,5,1
909,65,5,1
939,31,4,1
909,31,5,1
909,37,5,1
939,28,3,1
909,29,5,1
895,41,5,1
909,20,5,1
939,31,5,1
909,39,5,1
909,37,4,1
939,38,5,1
909,46,2,0
909,55,5,1
939,29,3,0
1026,56,5,1
909,41,5,1
984,62,5,1
939,37,5,1
909,56,5,1
939,46,5,1
1053,39,5,1
862,39,2,0
1026,60,5,1
909,60,3,1
909,55,4,1
939,31,5,1
1026,59,5,1
939,41,5,1
975,57,1,0
939,32,5,1
909,81,5,1
909,43,4,1
909,43,5,1
1026,37,5,1
939,56,4,1
939,42,5,1
909,48,5,1
909,53,4,1
909,56,4,1
1026,47,5,1
909,60,5,1
909,47,4,1
909,43,4,1
909,64,5,1
939,65,5,1
823,44,5,1
939,38,4,1
462,41,5,1
1110,64,5,1
1072,55,5,1
1072,42,4,1
1111,39,5,1
1111,38,1,0
1110,39,5,1
462,49,4,1
1110,24,5,1
1110,45,3,1
462,37,5,1
1072,56,5,1
1110,32,5,1
1110,59,5,1
1111,38,5,1
1111,44,4,1
330,23,3,1
1072,47,5,1
1072,39,5,1
1111,46,5,1
1072,53,5,1
1111,27,5,1
1072,44,5,1
1080,28,5,1
861,33,3,1
1081,66,5,1
974,33,4,1
861,31,4,1
861,41,4,1
1081,72,5,1
867,44,3,0
867,38,3,1
861,41,3,1
1080,46,5,1
861,58,5,1
861,30,5,1
877,40,4,1
861,34,5,1
861,39,4,1
974,37,5,1
937,20,3,0
861,44,4,1
974,58,5,1
831,28,3,0
831,54,5,1
867,48,4,1
861,41,5,1
877,54,5,1
1081,41,4,1
1080,39,4,1
861,34,5,1
861,33,4,1
871,59,4,1
831,46,4,1
861,42,2,0
861,26,4,1
974,42,5,1
730,32,3,0
974,42,4,1
867,44,3,0
974,40,5,1
861,37,3,0
861,42,5,1
861,68,3,1
861,46,4,1
861,24,5,1
861,34,5,1
1081,38,4,1
861,60,5,1
937,33,2,0
1081,24,4,1
877,45,5,1
1083,52,5,1
877,44,5,1
1081,34,5,1
1083,21,5,1
861,49,5,1
974,49,2,0
1081,30,3,0
861,28,4,1
861,23,4,1
861,34,4,1
1081,35,3,1
861,61,5,1
861,69,1,1
861,49,5,1
1080,45,5,1
861,44,5,1
861,60,5,1
1081,38,5,1
831,64,5,1
861,32,5,1
974,43,2,0
861,56,4,1
1080,70,5,1
937,40,3,0
1081,42,5,1
1081,61,5,1
861,41,4,1
1081,39,4,1
861,43,2,0
1080,33,2,0
831,40,4,1
861,39,5,1
861,32,4,1
1025,41,5,1
877,51,5,1
861,34,3,0
974,33,4,1
831,33,5,1
1080,34,4,1
861,35,5,1
974,67,5,1
1083,41,5,1
867,52,5,1
1080,41,5,1
1080,38,5,1
861,28,5,1
861,54,5,1
974,33,5,1
861,42,1,0
937,63,4,1
861,46,5,1
1059,38,5,1
861,33,5,1
974,57,3,1
155,45,5,1
705,20,5,1
155,35,4,1
1089,42,3,1
1081,42,5,1
155,31,5,1
155,32,5,1
1081,46,5,1
155,40,5,1
705,42,4,1
940,36,3,0
155,52,3,1
155,53,5,1
940,25,1,0
155,43,5,1
155,36,4,1
940,37,5,1
1089,50,3,1
155,22,5,1
705,34,5,1
705,36,5,1
155,40,4,1
155,30,3,1
155,52,1,0
35,52,5,1
1099,33,4,1
1078,32,4,1
944,41,5,1
1099,39,5,1
1099,43,4,1
1099,50,5,1
1099,56,5,1
1115,41,5,1
1099,23,5,1
878,36,5,1
1099,35,3,0
1020,47,5,1
878,49,3,1
828,64,5,1
828,29,5,1
35,29,5,1
828,56,5,1
1099,46,4,1
1099,41,4,1
1099,57,4,1
878,56,5,1
818,31,5,1
1099,43,5,1
818,29,4,1
818,46,5,1
828,53,5,1
1078,30,2,0
828,34,5,1
35,24,5,1
828,34,3,1
1099,35,5,1
861,45,5,1
831,33,5,1
830,35,5,1
861,34,5,1
993,75,5,1
993,33,5,1
993,47,5,1
1078,40,3,0
1078,39,5,1
831,38,4,1
1078,43,4,1
1078,46,5,1
1030,53,2,0
902,46,4,1
410,34,3,0
1078,41,3,0
993,66,5,1
993,49,5,1
1020,64,5,1
1020,62,5,1
1078,23,2,0
1078,44,4,1
1078,41,3,0
861,39,5,1
207,37,3,0
1078,26,5,1
993,46,1,0
1020,72,5,1
1075,49,3,0
861,40,3,1
1078,37,3,0
1020,23,5,1
1078,42,5,1
1078,35,5,1
1078,60,5,1
1078,48,3,1
861,38,4,1
1078,53,5,1
1097,35,3,0
1078,51,4,1
880,37,5,1
1081,58,5,1
819,59,5,1
1078,48,5,1
1087,39,5,1
1078,52,4,1
880,39,3,0
819,62,5,1
1078,62,4,1
880,62,5,1
880,39,3,0
880,58,3,0
819,70,4,1
819,39,3,1
880,41,5,1
880,54,4,1
1078,29,4,1
1082,39,2,0
857,46,5,1
819,41,4,1
880,46,5,1
1078,49,4,1
1097,61,5,1
868,30,5,1
868,60,4,1
880,64,4,1
1097,61,5,1
880,36,2,0
880,38,4,1
880,45,2,0
819,52,5,1
857,39,5,1
857,26,5,1
